process_id,arrival_time,priority,burst_time
323,57,10,2
324,47,6,1
325,76,10,3
326,58,5,3
327,77,8,3
328,98,2,1
329,36,6,3
330,40,9,2
331,38,4,2
332,22,5,2
333,37,6,2
334,53,10,1
335,21,3,2
336,6,1,1
337,34,8,2
338,55,3,1
339,1,2,2
340,99,8,2
341,18,5,1
342,63,3,1
343,26,3,1
344,81,3,2
345,62,2,2
346,29,6,1
347,43,2,2
348,98,5,1
349,24,10,2
350,49,6,3
351,1,8,1
352,7,6,1
353,64,7,2
354,56,6,1
355,12,1,3
356,74,5,2
357,21,2,3
358,28,10,3
359,82,10,3
360,79,5,3
361,11,6,2
362,24,5,1
363,65,3,2
364,20,8,1
365,62,4,2
366,58,8,2
367,49,8,1
368,41,4,2
369,12,5,3
370,48,4,3
371,56,1,1
372,40,7,3
373,92,9,1
374,40,3,1
375,11,7,3
376,15,2,2
377,62,4,1
378,48,7,2
379,22,1,1
380,69,7,1
381,83,8,3
382,43,2,2
383,92,10,1
384,14,4,3
385,84,7,1
386,53,7,1
387,11,7,1
388,62,8,2
389,70,10,2
390,17,6,2
391,38,1,2
392,52,9,1
393,86,7,2
394,40,5,1
395,28,1,3
396,23,6,1
397,4,7,3
398,84,1,3
399,2,8,3
400,81,3,2
401,97,9,3
402,67,7,1
403,78,4,3
404,92,10,1
405,26,3,1
406,60,7,2
407,54,10,1
408,51,6,3
409,88,2,1
410,100,3,2
411,80,1,2
412,55,9,2
413,80,3,2
414,10,5,3
415,74,7,2
416,86,5,1
417,42,6,3
418,52,7,3
419,26,7,2
420,53,1,3
421,27,8,3
422,65,9,3
423,59,4,2
424,98,2,2
425,56,3,3
426,91,8,1
427,52,5,1
428,42,4,2
429,0,9,3
430,33,7,3
431,86,8,23
432,42,9,3
433,5,3,3
434,42,6,2
435,96,3,1
436,94,1,3
437,84,7,2
438,51,8,2
439,55,10,3
440,61,6,3
441,99,2,3
442,84,5,3
443,86,8,26
444,25,9,2
445,67,8,1
446,50,9,3
447,37,1,1
448,29,8,1
449,22,2,2
450,77,9,2
451,94,6,3
452,44,1,3
453,22,1,3
454,40,1,3
455,72,9,1
456,39,1,3
457,63,9,3
458,3,2,2
459,98,8,21
460,29,8,3
461,34,3,1
462,77,1,1
463,39,2,3
464,36,7,2
465,39,1,1
466,11,9,3
467,30,2,3
468,69,4,2
469,18,6,1
470,61,5,1
471,4,4,3
472,37,8,2
473,12,3,1
474,21,5,2
475,32,10,3
476,67,8,3
477,57,5,2
478,54,5,2
479,51,6,1
480,2,8,2
481,82,10,3
482,27,6,2
483,13,8,3
484,94,7,2
485,25,3,1
486,16,1,1
487,71,2,1
488,62,5,3
489,51,2,1
490,21,1,1
491,12,5,3
492,62,9,2
493,46,2,3
494,95,10,1
495,40,3,3
496,47,4,3
497,81,9,3
498,48,3,3
499,60,10,31
500,69,8,3
501,21,8,2
502,30,2,2
503,80,1,2
504,50,1,1
505,96,4,2
506,58,10,1
507,93,5,3
508,42,1,1
509,1,1,1
510,85,7,2
511,25,10,3
512,83,5,2
513,68,10,25
514,88,5,1
515,18,3,1
516,84,1,3
517,38,9,2
518,46,3,2
519,33,8,3
520,32,10,3
521,13,1,1
522,62,4,1
523,27,3,1
524,17,6,1
525,39,1,3
526,83,3,3
527,38,10,3
528,8,5,2
529,97,9,1
530,19,8,33
531,40,2,2
532,74,9,1
533,16,1,1
534,12,1,3
535,35,4,2
536,97,5,1
537,50,3,3
538,72,6,2
539,22,5,1
540,76,3,1
541,65,9,3
542,73,10,2
543,32,1,3
544,57,10,3
545,48,6,26
546,55,5,3
547,39,3,33
548,90,7,1
549,55,4,2
550,81,5,3
551,15,5,3
552,70,8,3
553,20,10,3
554,62,1,21
555,20,7,3
556,23,9,1
557,0,4,2
558,42,1,1
559,14,10,2
560,25,6,1
561,84,6,1
562,38,7,2
563,48,10,3
564,95,8,2
565,54,9,1
566,49,8,2
567,0,7,2
568,23,9,1
569,84,7,1
570,18,1,2
571,50,3,2
572,83,6,1
573,90,4,1
574,19,3,2
575,26,2,1
576,56,2,2
577,29,6,1
578,36,10,1
579,45,2,2
580,49,8,3
581,63,10,1
582,24,7,3
583,91,7,2
584,83,10,3
585,91,3,1
586,0,2,3
587,14,8,1
588,49,3,2
589,37,4,1
590,49,1,3
591,62,5,3
592,29,10,1
593,39,2,27
594,69,7,1
595,60,10,24
596,75,2,1
597,52,5,1
598,64,6,3
599,29,8,2
600,18,7,1
601,58,9,2
602,13,8,1
603,33,2,2
604,97,10,3
605,12,8,3
606,29,3,2
607,90,4,1
608,11,1,2
609,10,7,2
610,26,5,1
611,97,9,2
612,80,4,3
613,12,1,1
614,26,6,3
615,29,8,2
616,51,5,1
617,37,9,22
618,26,7,2
619,19,10,2
620,37,6,1
621,85,6,1
622,52,1,2
623,63,5,3
624,24,2,3
625,31,7,3
626,7,4,1
627,30,9,3
628,91,7,1
629,98,4,1
630,77,6,2
631,26,8,3
632,75,8,2
633,91,5,3
634,55,3,1
635,98,3,3
636,51,6,2
637,13,8,1
638,18,10,1
639,45,3,2
640,20,1,3
641,78,1,2
642,85,6,2
643,81,2,3
644,80,2,2
645,90,10,3
646,96,5,1
647,36,6,1
648,90,2,3
649,99,3,3
650,48,5,2
651,72,1,3
652,72,1,1
653,22,7,2
654,9,6,1
655,66,6,3
656,31,8,3
657,86,4,3
658,34,3,3
659,17,2,3
660,96,6,2
661,19,4,2
662,7,4,2
663,22,2,2
664,8,5,1
665,85,7,3
666,90,2,3
667,48,9,33
668,92,7,3
669,81,6,3
670,73,4,2
671,78,5,1
672,17,2,2
673,26,4,1
674,7,3,1
675,99,4,3
676,88,4,2
677,17,3,2
678,23,2,1
679,19,9,3
680,88,5,3
681,41,6,1
682,33,8,2
683,47,3,2
684,13,8,3
685,25,6,1
686,65,5,1
687,94,7,1
688,45,3,3
689,50,10,2
690,36,4,3
691,10,1,1
692,34,6,1
693,50,9,3
694,55,3,3
695,20,9,1
696,23,3,1
697,95,1,2
698,60,5,2
699,32,9,21
700,43,1,2
701,68,2,3
702,85,5,2
703,77,5,2
704,38,10,3
705,86,9,2
706,12,6,2
707,43,7,3
708,70,7,1
709,13,6,2
710,84,8,2
711,35,7,1
712,52,10,1
713,47,4,1
714,30,1,2
715,43,5,3
716,13,3,2
717,9,7,1
718,53,5,3
719,41,7,3
720,15,7,2
721,89,5,21
722,75,8,27
723,94,5,3
724,80,3,2
725,85,7,2
726,35,2,2
727,30,8,3
728,45,6,1
729,42,9,2
730,25,1,3
731,95,6,2
732,10,9,3
733,28,5,1
734,53,5,23
735,78,10,1
736,12,4,3
737,19,2,1
738,91,9,3
739,41,8,3
740,49,2,2
741,36,3,3
742,100,3,1
743,94,6,2
744,63,3,40
745,24,2,2
746,60,8,2
747,23,3,2
748,11,4,2
749,98,6,1
750,98,9,3
751,14,9,3
752,49,6,2
753,30,6,1
754,50,4,1
755,11,2,2
756,51,1,1
757,92,8,1
758,16,4,2
759,38,1,2
760,39,10,2
761,86,3,1
762,99,3,2
763,50,1,2
764,34,4,3
765,34,8,1
766,83,8,3
767,49,5,1
768,73,4,2
769,74,1,3
770,83,5,2
771,45,1,1
772,8,9,1
773,88,2,2
774,49,3,3
775,0,3,2
776,57,8,2
777,46,9,1
778,71,9,2
779,45,5,1
780,65,10,2
781,84,10,3
782,52,9,2
783,26,4,2
784,19,6,1
785,100,8,2
786,9,8,2
787,80,6,3
788,54,6,2
789,5,9,37
790,43,10,3
791,81,10,1
792,61,6,3
793,46,4,3
794,0,5,2
795,41,1,1
796,78,7,3
797,42,6,2
798,23,3,3
799,28,10,1
800,99,9,1
801,35,6,2
802,16,5,1
803,97,8,2
804,60,5,1
805,55,6,3
806,66,1,2
807,6,3,3
808,37,3,2
809,63,10,3
810,57,4,3
811,59,7,3
812,72,10,3
813,44,8,2
814,3,3,3
815,22,5,2
816,40,2,3
817,53,1,2
818,17,10,3
819,12,2,2
820,31,8,2
821,28,9,2
822,83,4,2
823,11,10,1
824,23,5,38
825,34,3,1
826,8,10,2
827,19,6,2
828,12,2,2
829,67,2,3
830,84,6,3
831,9,5,3
832,18,5,2
833,19,8,2
834,27,9,2
835,30,5,3
836,37,5,2
837,26,1,3
838,47,4,3
839,42,10,2
840,9,5,3
841,60,8,1
842,63,2,1
843,87,9,2
844,80,6,1
845,40,7,2
846,24,2,3
847,68,7,1
848,33,10,2
849,75,2,36
850,53,7,1
851,86,7,28
852,6,4,1
853,75,10,1
854,75,6,2
855,96,5,3
856,69,9,2
857,94,7,1
858,51,3,1
859,71,8,2
860,32,1,1
861,2,4,2
862,60,8,3
863,82,5,2
864,94,5,3
865,87,7,3
866,93,8,1
867,37,5,3
868,35,9,1
869,97,1,2
870,97,4,3
871,90,8,3
872,4,2,2
873,34,7,3
874,63,8,1
875,33,2,1
876,77,5,1
877,64,10,2
878,44,9,1
879,3,8,1
880,20,9,2
881,20,10,1
882,44,1,2
883,99,10,3
884,50,5,3
885,98,5,3
886,90,3,2
887,74,1,3
888,89,6,2
889,13,7,2
890,13,7,3
891,19,3,3
892,14,5,2
893,84,7,3
894,95,5,3
895,49,7,2
896,13,8,1
897,57,3,2
898,36,1,3
899,53,1,1
900,44,6,1
901,29,3,33
902,58,4,3
903,81,4,3
904,49,8,2
905,29,10,2
906,67,5,1
907,43,3,3
908,40,4,2
909,79,9,3
910,90,6,3
911,16,4,3
912,67,8,1
913,77,7,1
914,55,3,3
915,14,7,3
916,95,8,3
917,56,7,1
918,50,6,3
919,45,2,1
920,3,10,3
921,28,6,1
922,55,7,3
923,35,9,2
924,19,9,3
925,100,3,2
926,95,8,2
927,22,1,2
928,0,9,1
929,80,8,2
930,9,4,3
931,32,3,2
932,39,1,1
933,88,2,3
934,17,6,2
935,42,8,3
936,72,7,2
937,87,3,21
938,16,5,1
939,96,3,1
940,53,10,3
941,5,4,1
942,30,6,3
943,20,4,2
944,11,4,2
945,5,6,1
946,95,10,3
947,38,1,1
948,51,10,26
949,22,1,1
950,36,3,3
951,81,10,3
952,60,10,3
953,46,5,1
954,42,9,3
955,41,9,2
956,27,4,2
957,78,9,3
958,59,3,2
959,0,6,2
960,27,6,3
961,20,6,3
962,31,7,2
963,64,7,3
964,41,2,3
965,96,2,1
966,85,9,1
967,82,1,1
968,78,4,3
969,8,2,2
970,18,9,35
971,64,8,3
972,49,3,3
973,50,5,2
974,38,10,2
975,61,3,3
976,71,1,3
977,7,8,3
978,22,3,1
979,41,2,2
980,13,8,1
981,52,5,3
982,96,9,2
983,56,3,1
984,33,4,3
985,4,8,3
986,2,6,40
987,34,8,2
988,43,6,2
989,60,3,1
990,0,10,1
991,64,8,2
992,2,8,3
993,80,5,3
994,0,2,2
995,7,3,2
996,61,10,1
997,83,1,1
998,19,10,2
999,45,9,2
1000,11,3,2
1001,6,5,2
1002,30,1,1
1003,38,10,1
1004,81,6,2
1005,13,3,3
1006,20,9,3
1007,54,4,3
1008,84,7,1
1009,82,5,2
1010,96,9,3
1011,68,6,1
1012,70,6,3
1013,29,2,2
1014,92,3,3
1015,90,10,1
1016,1,3,3
1017,90,6,2
1018,18,2,3
1019,94,10,1
1020,12,9,1
1021,97,10,1
1022,55,9,3
1023,25,3,1
1024,73,3,3
1025,4,8,3
1026,96,10,3
1027,36,7,2
1028,12,2,1
1029,56,9,1
1030,0,7,1
1031,64,5,1
1032,6,6,2
1033,27,6,1
1034,80,9,3
1035,5,2,2
1036,54,10,3
1037,54,8,3
1038,42,7,37
1039,25,1,32
1040,23,5,1
1041,14,1,1
1042,32,3,1
1043,31,2,2
1044,11,10,2
1045,54,1,1
1046,83,7,1
1047,2,3,1
1048,87,1,1
1049,95,4,3
1050,25,10,2
1051,98,7,1
1052,36,5,3
1053,10,6,2
1054,5,7,3
1055,0,9,3
1056,18,6,2
1057,8,5,3
1058,78,7,2
1059,39,7,2
1060,20,10,3
1061,12,2,3
1062,79,8,1
1063,73,7,1
1064,97,4,3
1065,21,9,1
1066,35,8,3
1067,71,10,1
1068,62,4,2
1069,14,6,3
1070,51,6,1
1071,88,3,3
1072,88,1,3
1073,96,6,2
1074,90,2,3
1075,49,3,2
1076,61,9,3
1077,6,1,1
1078,91,1,2
1079,93,10,1
1080,76,8,1
1081,21,3,2
1082,6,3,1
1083,23,5,1
1084,69,8,2
1085,18,1,3
1086,54,2,3
1087,54,1,1
1088,43,3,1
1089,65,3,1
1090,60,5,3
1091,36,2,3
1092,99,5,3
1093,12,9,1
1094,36,2,3
1095,23,2,1
1096,98,9,1
1097,30,2,2
1098,94,4,3
1099,28,8,3
1100,78,3,1
1101,46,6,2
1102,37,7,1
1103,38,8,2
1104,85,7,1
1105,13,5,2
1106,66,8,1
1107,13,5,2
1108,66,5,1
1109,68,2,3
1110,2,8,2
1111,34,5,3
1112,80,9,2
1113,0,1,3
1114,68,6,37
1115,60,1,2
1116,98,5,2
1117,12,7,2
1118,90,1,29
1119,11,4,3
1120,93,8,2
1121,1,10,2
1122,45,7,3
1123,75,5,2
1124,51,5,1
1125,58,4,3
1126,12,9,3
1127,41,3,3
1128,53,3,3
1129,27,5,3
1130,79,6,3
1131,55,3,2
1132,93,1,2
1133,60,1,3
1134,13,4,2
1135,30,4,1
1136,42,3,3
1137,36,9,3
1138,36,7,22
1139,53,6,1
1140,96,3,3
1141,74,9,2
1142,96,6,1
1143,84,9,3
1144,25,10,1
1145,42,5,2
1146,32,4,1
1147,30,9,2
1148,37,6,1
1149,8,3,1
1150,17,5,2
1151,92,9,3
1152,77,7,2
1153,64,7,1
1154,89,8,1
1155,2,9,3
1156,87,9,2
1157,62,6,1
1158,67,4,1
1159,34,5,2
1160,10,3,3
1161,34,5,2
1162,48,2,1
1163,43,1,3
1164,33,7,2
1165,43,3,20
1166,15,9,1
1167,84,9,1
1168,44,9,2
1169,4,5,3
1170,46,9,3
1171,37,4,25
1172,54,5,3
1173,92,3,1
1174,45,5,1
1175,25,10,2
1176,4,4,2
1177,61,9,3
1178,90,1,3
1179,76,1,2
1180,36,5,2
1181,69,1,3
1182,88,6,3
1183,86,6,1
1184,93,7,2
1185,83,7,3
1186,38,9,2
1187,21,5,2
1188,6,8,3
1189,80,6,3
1190,45,6,2
1191,76,5,3
1192,93,1,3
1193,63,5,3
1194,61,7,1
1195,70,5,3
1196,17,8,1
1197,49,4,2
1198,28,9,1
1199,67,5,1
1200,56,9,3
1201,52,2,3
1202,29,2,3
1203,53,8,1
1204,81,9,3
1205,62,7,1
1206,90,5,2
1207,74,1,1
1208,77,6,1
1209,71,6,1
1210,35,1,3
1211,95,7,3
1212,18,1,2
1213,44,3,3
1214,53,6,1
1215,53,2,1
1216,39,5,3
1217,20,7,3
1218,60,7,21
1219,82,7,1
1220,90,10,2
1221,19,9,1
1222,95,4,3
1223,57,4,3
1224,5,5,2
1225,5,7,3
1226,70,7,1
1227,66,10,2
1228,97,9,1
1229,72,7,2
1230,63,9,3
1231,18,1,21
1232,71,9,2
1233,67,5,3
1234,78,3,2
1235,14,3,2
1236,42,6,2
1237,1,5,1
1238,83,6,3
1239,37,2,2
1240,82,6,2
1241,28,5,2
1242,3,8,1
1243,40,9,1
1244,35,3,37
1245,7,4,2
1246,96,6,2
1247,65,5,3
1248,91,6,3
1249,28,10,1
1250,97,3,3
1251,30,6,3
1252,17,7,3
1253,30,3,1
1254,21,6,3
1255,81,3,3
1256,67,7,2
1257,39,8,2
1258,57,4,1
1259,43,7,2
1260,18,7,3
1261,94,3,2
1262,39,6,1
1263,93,2,1
1264,52,4,3
1265,6,3,33
1266,82,4,2
1267,33,7,3
1268,68,6,2
1269,55,1,2
1270,51,9,1
1271,67,4,1
1272,94,10,2
1273,28,5,3
1274,33,5,2
1275,14,9,1
1276,42,5,1
1277,50,4,3
1278,86,10,1
1279,36,2,1
1280,47,10,1
1281,22,7,1
1282,98,5,1
1283,15,10,1
1284,46,8,3
1285,7,2,1
1286,44,8,1
1287,47,8,2
1288,11,1,1
1289,58,4,3
1290,36,4,3
1291,69,2,3
1292,78,7,2
1293,56,4,1
1294,45,4,3
1295,96,9,2
1296,80,6,2
1297,89,1,1
1298,96,6,2
1299,74,10,1
1300,63,1,3
1301,44,4,3
1302,37,8,2
1303,82,4,2
1304,20,2,1
1305,64,2,1
1306,72,2,2
1307,11,4,3
1308,9,7,1
1309,27,4,1
1310,9,2,3
1311,67,9,2
1312,58,1,1
1313,90,2,3
1314,5,6,1
1315,70,10,31
1316,50,2,3
1317,43,1,1
1318,96,3,40
1319,47,8,23
1320,50,9,3
1321,28,3,3
1322,10,9,2
1323,19,8,1
1324,63,2,2
1325,13,7,2
1326,29,5,2
1327,79,8,2
1328,38,10,1
1329,36,1,32
1330,9,1,1
1331,10,4,1
1332,56,2,2
1333,81,4,2
1334,69,10,3
1335,32,1,1
1336,29,4,1
1337,89,9,34
1338,72,3,1
1339,38,10,2
1340,39,9,1
1341,77,6,23
1342,42,5,2
1343,73,9,2
1344,25,9,3
1345,15,10,1
1346,55,3,2
1347,24,3,2
1348,100,7,2
1349,5,8,3
1350,82,10,2
1351,1,2,2
1352,50,7,1
1353,35,5,2
1354,100,3,2
1355,11,9,2
1356,10,3,3
1357,10,10,2
1358,56,10,1
1359,18,3,3
1360,64,4,3
1361,67,6,2
1362,70,6,3
1363,37,8,2
1364,79,3,3
1365,50,9,3
1366,96,6,2
1367,87,3,3
1368,85,7,2
1369,26,10,2
1370,56,7,1
1371,92,10,1
1372,24,6,3
1373,29,10,2
1374,60,10,1
1375,42,2,1
1376,76,10,2
1377,65,4,1
1378,74,5,2
1379,59,1,2
1380,28,9,2
1381,84,8,3
1382,89,3,2
1383,25,4,2
1384,7,4,2
1385,29,5,2
1386,68,1,2
1387,9,3,1
1388,23,1,2
1389,63,5,1
1390,80,3,2
1391,79,7,3
1392,78,9,3
1393,20,1,2
1394,83,7,1
1395,22,10,3
1396,85,6,3
1397,68,2,2
1398,25,4,1
1399,32,10,2
1400,31,5,1
1401,86,10,3
1402,96,10,2
1403,85,10,1
1404,9,7,1
1405,3,2,1
1406,72,8,3
1407,5,10,3
1408,12,4,1
1409,67,6,2
1410,93,9,1
1411,51,5,3
1412,87,1,3
1413,65,5,1
1414,13,6,3
1415,23,4,3
1416,29,2,1
1417,14,8,1
1418,92,4,2
1419,95,1,1
1420,7,4,1
1421,44,3,2
1422,41,1,2
1423,99,6,3
1424,55,6,1
1425,29,7,1
1426,26,5,3
1427,25,9,1
1428,33,6,2
1429,83,10,2
1430,37,7,2
1431,68,3,2
1432,33,5,3
1433,37,8,1
1434,52,8,1
1435,6,4,2
1436,13,8,2
1437,35,9,3
1438,100,8,1
1439,75,1,3
1440,56,9,3
1441,37,8,1
1442,98,2,3
1443,2,8,36
1444,37,2,2
1445,46,1,2
1446,64,5,2
1447,0,5,1
1448,45,1,26
1449,95,6,2
1450,6,9,1
1451,91,3,1
1452,32,2,2
1453,90,8,3
1454,72,3,3
1455,6,5,3
1456,77,3,1
1457,65,9,2
1458,92,3,1
1459,85,4,3
1460,28,4,3
1461,63,6,2
1462,64,5,2
1463,84,1,3
1464,5,9,1
1465,31,6,2
1466,28,4,1
1467,7,3,1
1468,2,7,3
1469,98,1,2
1470,58,7,3
1471,47,4,3
1472,24,5,2
1473,41,9,2
1474,55,5,1
1475,21,7,29
1476,59,8,2
1477,2,3,2
1478,83,1,21
1479,25,2,3
1480,76,4,3
1481,1,9,3
1482,69,3,2
1483,67,1,1
1484,65,3,3
1485,0,2,3
1486,71,4,2
1487,70,2,3
1488,88,1,2
1489,90,4,2
1490,64,3,2
1491,12,10,1
1492,29,6,1
1493,26,9,2
1494,42,4,1
1495,87,7,3
1496,17,9,2
1497,58,10,1
1498,50,6,1
1499,35,10,3
1500,16,3,1
1501,9,10,2
1502,6,9,3
1503,10,2,1
1504,38,7,2
1505,49,1,1
1506,50,9,1
1507,9,8,1
1508,25,10,2
1509,71,7,1
1510,86,7,2
1511,73,7,2
1512,68,2,2
1513,89,10,1
1514,91,7,2
1515,1,9,3
1516,18,8,2
1517,19,6,3
1518,73,8,3
1519,94,10,3
1520,91,9,1
1521,7,1,2
1522,51,10,3
1523,28,10,3
1524,11,4,2
1525,21,3,3
1526,74,4,1
1527,57,1,1
1528,84,4,1
1529,89,6,1
1530,52,9,1
1531,90,9,3
1532,81,7,1
1533,100,4,1
1534,4,3,3
1535,16,2,1
1536,93,10,1
1537,34,4,1
1538,47,3,2
1539,95,7,30
1540,48,3,2
1541,14,3,2
1542,51,8,3
1543,94,10,1
1544,45,10,2
1545,13,9,1
1546,27,2,2
1547,56,1,2
1548,17,8,3
1549,38,2,3
1550,66,10,1
1551,20,9,1
1552,79,4,2
1553,43,6,3
1554,12,6,3
1555,35,4,3
1556,28,6,3
1557,6,10,3
1558,13,7,2
1559,52,1,2
1560,2,5,2
1561,45,4,3
1562,56,10,2
1563,40,7,3
1564,98,4,2
1565,96,6,3
1566,36,10,2
1567,75,7,36
1568,56,9,3
1569,13,7,2
1570,67,8,3
1571,29,9,3
1572,94,4,2
1573,19,6,1
1574,88,7,3
1575,64,4,2
1576,18,7,3
1577,67,8,1
1578,98,3,3
1579,37,5,1
1580,82,9,2
1581,17,2,1
1582,28,4,25
1583,32,7,2
1584,22,6,2
1585,62,6,2
1586,90,1,3
1587,31,2,1
1588,60,6,3
1589,4,6,2
1590,43,4,2
1591,99,4,1
1592,17,5,2
1593,56,9,2
1594,59,9,3
1595,50,10,3
1596,89,8,2
1597,40,9,3
1598,11,7,2
1599,4,1,3
1600,26,6,1
1601,47,5,2
1602,1,6,1
1603,94,8,1
1604,80,5,2
1605,73,4,1
1606,42,10,1
1607,81,10,1
1608,7,9,1
1609,20,9,1
1610,25,6,1
1611,39,8,3
1612,21,7,1
1613,20,5,1
1614,52,8,2
1615,87,6,2
1616,65,8,3
1617,5,3,3
1618,1,5,3
1619,18,3,2
1620,73,7,3
1621,44,1,1
1622,3,2,27
1623,64,8,1
1624,56,8,3
1625,70,9,3
1626,78,5,2
1627,93,3,2
1628,47,6,2
1629,42,3,1
1630,29,7,2
1631,59,7,1
1632,49,7,1
1633,85,1,1
1634,5,10,1
1635,21,6,3
1636,67,1,2
1637,71,4,3
1638,93,3,3
1639,55,9,1
1640,76,5,3
1641,1,10,2
1642,46,6,2
1643,4,5,3
1644,78,4,1
1645,19,9,3
1646,70,6,3
1647,24,8,2
1648,37,9,3
1649,66,3,3
1650,29,1,1
1651,41,7,2
1652,86,5,3
1653,17,10,3
1654,29,6,3
1655,0,1,3
1656,47,7,3
1657,65,5,3
1658,90,8,1
1659,63,1,3
1660,94,9,2
1661,54,9,2
1662,22,2,3
